<Clock>[ms],<Lat>[rad],<Lon>[rad],<Height>[m]
7262142,0.598573156,1.228846722,1630.25
7263142,0.598573219,1.228850285,1630.06
7264142,0.598573437,1.228853917,1629.18
7265142,0.59857383,1.22885764,1628.31
7266142,0.598574348,1.228861431,1627.67
7267142,0.598575018,1.228865218,1628.16
7268142,0.598575779,1.228868951,1629.19
7269142,0.598576622,1.228872693,1629.17
7270142,0.598577708,1.228876431,1629.11
7271142,0.598579012,1.228880121,1630.08
7272142,0.598580428,1.228883752,1631.47
7273142,0.598581926,1.228887306,1632.45
7274142,0.598583545,1.228890762,1632.4
7275142,0.5985853,1.228894156,1631.35
7276142,0.598587211,1.228897487,1630.26
7277142,0.598589305,1.22890075,1629.59
7278142,0.598591569,1.228903881,1629.41
7279142,0.598593925,1.228906897,1629.49
7280142,0.598596364,1.228909777,1629.87
7281142,0.598598904,1.228912501,1630.22
7282142,0.598601542,1.2289151,1630.37
7283142,0.598604291,1.228917548,1630.25
7284142,0.59860717,1.228919803,1630.2
7285142,0.598610166,1.228921902,1630.12
7286142,0.598613264,1.228923866,1630.18
7287142,0.598616459,1.228925659,1630.32
7288142,0.598619761,1.228927274,1630.38
7289142,0.59862316,1.228928718,1630.34
7290142,0.598626631,1.228930018,1630.32
7291142,0.598630209,1.228931094,1630.31
7292142,0.598633884,1.228931909,1630.31
7293142,0.598637621,1.228932495,1630.24
7294142,0.598641408,1.228932844,1630.15
7295143,0.598645228,1.22893299,1630.08
7296142,0.598649068,1.228932922,1630.13
7297142,0.598652932,1.228932578,1630.21
7298142,0.598656781,1.228931972,1630.31
7299142,0.598660597,1.228931084,1630.38
7300142,0.598664359,1.22892995,1630.43
7301142,0.598668077,1.228928612,1630.39
7302142,0.598671743,1.22892706,1630.26
7303142,0.598675325,1.228925271,1630.2
7304142,0.598678806,1.228923255,1630.24
7305142,0.598682161,1.228921005,1630.26
7306142,0.598685347,1.228918503,1630.31
7307142,0.598688459,1.228915861,1630.35
7308142,0.598691489,1.228913093,1630.5
7309142,0.598694398,1.228910116,1630.61
7310142,0.598697181,1.228906902,1630.54
7311142,0.598699799,1.228903445,1630.4
7312142,0.598702271,1.22889979,1630.33
7313142,0.598704628,1.228896008,1630.26
7314142,0.598706843,1.228892081,1630.18
7315142,0.59870886,1.228887984,1630.11
7316142,0.598710668,1.228883723,1630.13
7317142,0.598712293,1.228879335,1630.2
7318142,0.598713723,1.228874841,1630.3
7319142,0.598714954,1.22887026,1630.36
7320142,0.598715982,1.228865601,1630.31
7321142,0.598716772,1.228860912,1630.18
7322142,0.598717344,1.228856205,1630.05
7323142,0.598717698,1.228851488,1630
7324142,0.598717853,1.228846785,1630.11
7325142,0.59871779,1.228842087,1630.23
7326142,0.598717495,1.228837384,1630.29
7327142,0.598717005,1.228832667,1630.37
7328142,0.598716312,1.228827945,1630.39
7329142,0.598715386,1.228823233,1630.33
7330142,0.598714222,1.228818564,1630.2
7331142,0.59871285,1.228813987,1630.04
7332142,0.598711265,1.228809522,1629.96
7333142,0.598709485,1.228805183,1629.95
7334142,0.598707522,1.228800999,1630.06
7335142,0.598705403,1.228796951,1630.14
7336142,0.598703125,1.228793077,1630.15
7337142,0.598700672,1.228789398,1630.21
7338142,0.598698078,1.228785936,1630.25
7339142,0.598695363,1.228782678,1630.27
7340142,0.598692546,1.228779614,1630.18
7341142,0.598689642,1.228776758,1630.15
7342142,0.598686651,1.228774116,1630.24
7343142,0.598683606,1.228771707,1630.37
7344142,0.598680537,1.228769525,1630.47
7345142,0.598677434,1.228767586,1630.25
7346142,0.598674293,1.228765879,1630.16
7347142,0.598671112,1.228764376,1630.39
7348142,0.598667884,1.228762966,1630.72
7349142,0.598664592,1.2287617,1630.76
7350142,0.598661232,1.228760697,1630.41
7351142,0.598657809,1.228759965,1629.83
7352142,0.598654333,1.228759388,1629.72
7353142,0.598650838,1.228758869,1630.03
7354142,0.598647347,1.228758529,1630.39
7355142,0.59864388,1.22875852,1630.57
7356142,0.598640453,1.228758782,1630.51
7357142,0.598637054,1.228759237,1630.27
7358142,0.598633685,1.228759843,1630.18
7359142,0.598630364,1.2287606,1630.03
7360142,0.598627101,1.228761545,1629.99
7361142,0.598623892,1.228762675,1630.23
7362142,0.598620711,1.228764003,1630.44
7363142,0.59861755,1.228765467,1630.54
7364142,0.598614443,1.228767077,1630.41
7365142,0.598611437,1.228768861,1630.23
7366142,0.598608567,1.228770839,1630.16
7367142,0.598605813,1.228772953,1630.11
7368142,0.598603205,1.228775183,1630.1
7369142,0.598600722,1.228777466,1629.93
7370142,0.598598352,1.228779784,1629.7
7371142,0.598596107,1.228782154,1629.85
7372142,0.598593969,1.228784627,1629.6
7373142,0.598591952,1.228787255,1629.31
7374142,0.598590018,1.228789999,1628.92
7375142,0.598588093,1.228792874,1627.82
7376142,0.598586275,1.228795865,1627.54
7377142,0.598584588,1.228798934,1627.42
7378142,0.598582978,1.228802095,1626.61
7379142,0.598581427,1.228805426,1625.97
7380142,0.598580026,1.228808824,1627.1
7381142,0.598578785,1.228812218,1628.47
7382142,0.598577645,1.228815665,1629.1
7383142,0.598576588,1.228819185,1629.47
7384142,0.598575653,1.228822777,1629.83
7385142,0.598574916,1.228826452,1630.1
7386142,0.598574353,1.22883018,1630.12
7387142,0.598573912,1.228833942,1630.02
7388142,0.598573568,1.228837719,1630.01
7389142,0.598573321,1.22884153,1630.08
7390142,0.598573161,1.228845369,1630.2
7391142,0.598573156,1.228849277,1630.04
7392142,0.598573384,1.228853243,1630.13
7393142,0.598573844,1.228857213,1630.69
7394142,0.598574392,1.22886116,1631.32
7395142,0.598575013,1.228865058,1632.22
7396142,0.598575745,1.228868917,1632.25
7397142,0.598576661,1.22887279,1631.6
7398142,0.598577795,1.228876688,1630.72
7399142,0.598579119,1.228880572,1630.08
7400142,0.598580622,1.228884387,1629.88
7401142,0.59858227,1.228888101,1630.01
7402142,0.59858403,1.228891727,1630.32
7403142,0.598585921,1.228895247,1630.51
7404142,0.598587938,1.228898641,1630.55
7405142,0.598590081,1.228901928,1630.55
7406142,0.598592384,1.228905074,1630.53
7407142,0.598594856,1.228908075,1630.48
7408142,0.59859746,1.228910955,1630.42
7409142,0.59860015,1.228913723,1630.44
7410142,0.598602933,1.228916356,1630.46
7411142,0.598605842,1.22891878,1630.45
7412142,0.598608882,1.228921005,1630.5
7413142,0.598612009,1.228923061,1630.52
7414142,0.598615204,1.228924981,1630.59
7415142,0.598618467,1.228926736,1630.64
7416142,0.598621826,1.228928292,1630.59
7417142,0.598625317,1.22892963,1630.55
7418142,0.598628914,1.228930755,1630.45
7419142,0.598632604,1.228931642,1630.09
7420142,0.598636356,1.228932229,1629.91
7421142,0.598640099,1.228932626,1629.96
7422142,0.598643856,1.228932868,1630.3
7423142,0.598647623,1.228932922,1630.55
7424142,0.59865139,1.228932747,1630.57
7425142,0.598655143,1.228932272,1630.39
7426142,0.598658866,1.228931487,1630.3
7427142,0.59866256,1.228930483,1630.34
7428142,0.598666211,1.228929184,1630.37
7429142,0.598669828,1.228927696,1630.37
7430142,0.598673415,1.228926057,1630.27
7431142,0.598676969,1.228924268,1630.22
7432142,0.598680445,1.228922266,1630.24
7433142,0.59868379,1.228919943,1630.16
7434142,0.59868698,1.228917335,1630.05
7435142,0.598690049,1.228914567,1630.03
7436142,0.598692982,1.228911619,1630.14
7437142,0.598695799,1.228908497,1630.33
7438142,0.59869849,1.22890519,1630.49
7439142,0.598701045,1.2289017,1630.5
7440142,0.598703474,1.228898025,1630.45
7441142,0.598705772,1.228894185,1630.39
7442142,0.598707861,1.228890137,1630.27
7443142,0.598709742,1.228885909,1630.14
7444142,0.598711459,1.228881561,1630.13
7445142,0.598713029,1.228877115,1630.19
7446142,0.598714397,1.228872572,1630.27
7447142,0.598715531,1.228867908,1630.33
7448142,0.598716399,1.228863152,1630.3
7449142,0.598717049,1.228858348,1630.18
7450142,0.598717495,1.228853529,1630.19
7451142,0.598717747,1.228848705,1630.31
7452142,0.598717795,1.228843866,1630.33
7453142,0.59871763,1.228839043,1630.47
7454142,0.598717228,1.228834214,1630.36
7455142,0.598716583,1.228829404,1630.17
7456142,0.598715662,1.228824648,1630.01
7457142,0.598714532,1.228819946,1630.04
7458142,0.598713218,1.228815306,1630.2
7459142,0.59871172,1.228810758,1630.38
7460142,0.598710024,1.228806342,1630.4
7461142,0.598708109,1.228802114,1630.32
7462142,0.598706,1.228798066,1630.19
7463142,0.598703731,1.228794168,1630.04
7464142,0.598701307,1.228790421,1630.06
7465142,0.598698732,1.228786843,1630.25
7466142,0.598696022,1.228783439,1630.32
7467142,0.598693162,1.228780235,1630.28
7468142,0.598690156,1.228777234,1630.25
7469142,0.598687024,1.228774436,1630.19
7470142,0.598683785,1.228771847,1630.12
7471142,0.598680445,1.228769486,1630.14
7472142,0.598677017,1.228767353,1630.21
7473142,0.598673536,1.228765462,1630.31
7474142,0.598670017,1.228763819,1630.35
7475142,0.598666473,1.228762413,1630.35
7476142,0.598662909,1.22876123,1630.26
7477142,0.598659331,1.22876028,1630.18
7478142,0.598655758,1.228759548,1630.11
7479142,0.59865221,1.228759034,1630.08
7480142,0.598648729,1.228758738,1630.13
7481142,0.59864532,1.228758631,1630.35
7482142,0.598641999,1.228758719,1630.52
7483142,0.598638756,1.228759034,1630.55
7484142,0.598635571,1.228759528,1630.42
7485142,0.5986324,1.228760188,1630.37
7486142,0.598629225,1.228760968,1630.38
7487142,0.598626039,1.22876188,1630.39
7488142,0.598622898,1.228762961,1630.43
7489142,0.598619843,1.228764279,1630.39
7490142,0.598616862,1.228765816,1630.26
7491142,0.598613914,1.22876745,1630.29
7492142,0.598611025,1.228769186,1630.4
7493142,0.598608227,1.22877111,1630.36
7494142,0.598605527,1.228773229,1630.22
7495142,0.598602875,1.228775454,1630.1
7496142,0.598600301,1.228777791,1630.13
7497142,0.598597813,1.228780264,1630.3
7498142,0.598595428,1.228782877,1630.34
7499142,0.598593164,1.22878564,1630.26
7500142,0.598591021,1.22878852,1630.24
7501142,0.59858897,1.228791473,1630.14
7502142,0.598587031,1.228794483,1630.23
7503142,0.598585223,1.228797567,1630.35
7504142,0.598583594,1.228800781,1630.24
7505142,0.598582072,1.228804083,1630.2
7506142,0.598580636,1.228807462,1630.07
7507142,0.598579284,1.228810914,1630.25
7508142,0.598578028,1.228814424,1630.46
7509142,0.598576928,1.228818006,1630.51
7510142,0.598575977,1.228821657,1630.37
7511142,0.598575197,1.228825366,1630.24
7512142,0.598574576,1.228829118,1630.2
7513142,0.598574043,1.228832881,1630.25
7514142,0.598573582,1.228836667,1630.37
7515142,0.598573243,1.228840478,1630.59
7516142,0.598573107,1.228844317,1630.58
7517142,0.598573175,1.228848167,1630.35
7518142,0.598573384,1.228852021,1630.2
7519142,0.598573704,1.228855875,1630.26
7520142,0.598574135,1.22885972,1630.36
7521142,0.598574702,1.22886354,1630.51
7522142,0.59857542,1.22886736,1630.62
7523142,0.598576259,1.22887119,1630.69
7524142,0.598577267,1.228875025,1630.67
7525142,0.598578484,1.228878826,1630.53
7526142,0.59857989,1.22888255,1630.23
7527142,0.598581427,1.2288862,1629.92
7528142,0.598583056,1.228889764,1629.93
7529142,0.598584777,1.228893235,1630.12
7530142,0.598586648,1.228896575,1630.44
7531142,0.598588675,1.228899756,1630.71
7532142,0.598590818,1.228902849,1630.74
7533142,0.598593048,1.228905874,1630.66
7534142,0.598595409,1.228908768,1630.46
7535142,0.59859791,1.228911493,1630.35
7536142,0.598600514,1.228914077,1630.32
7537142,0.598603209,1.22891653,1630.3
7538142,0.598606002,1.228918857,1630.39
7539142,0.598608877,1.228921054,1630.48
7540142,0.598611863,1.228923036,1630.43
7541142,0.598614956,1.22892483,1630.42
7542142,0.598618142,1.228926488,1630.5
7543142,0.598621419,1.228927986,1630.61
7544142,0.598624798,1.228929339,1630.65
7545142,0.59862826,1.228930522,1630.63
7546142,0.598631794,1.228931463,1630.29
7547142,0.598635387,1.228932141,1629.9
7548142,0.598638989,1.228932592,1629.93
7549142,0.59864261,1.228932888,1630.34
7550142,0.598646295,1.228932985,1630.54
7551142,0.598650033,1.228932844,1630.39
7552142,0.598653771,1.228932495,1630.41
7553142,0.59865747,1.22893186,1630.2
7554142,0.598661116,1.228930944,1630.03
7555142,0.598664684,1.228929838,1629.78
7556142,0.598668145,1.228928597,1629.57
7557142,0.598671486,1.228927167,1629.7
7558142,0.598674686,1.228925548,1630
7559142,0.598677759,1.228923783,1630.44
7560142,0.598680784,1.228921902,1630.62
7561142,0.598683795,1.228919866,1630.58
7562142,0.598686806,1.228917582,1630.54
7563142,0.598689773,1.228914916,1630.48
7564142,0.598692677,1.228911895,1630.12
7565142,0.598695537,1.228908618,1629.87
7566142,0.598698335,1.228905147,1629.72
7567142,0.598701045,1.228901477,1629.93
7568142,0.598703643,1.228897603,1630.08
7569142,0.598706077,1.228893506,1630.33
7570142,0.598708341,1.228889143,1630.47
7571142,0.598710392,1.228884547,1630.36
7572142,0.598712181,1.228879718,1630.08
7573142,0.598713737,1.228874759,1629.99
7574142,0.598715085,1.228869717,1630.05
7575142,0.598716176,1.228864621,1630.07
7576142,0.598716966,1.228859502,1630.02
7577142,0.598717475,1.228854387,1629.97
7578142,0.598717766,1.228849296,1630.06
7579142,0.598717815,1.22884423,1630.35
7580142,0.598717616,1.228839198,1630.57
7581142,0.598717184,1.228834248,1630.62
7582142,0.598716515,1.22882937,1630.48
7583142,0.598715633,1.22882459,1630.27
7584142,0.598714552,1.228819902,1630.17
7585142,0.598713272,1.228815311,1630.22
7586142,0.598711793,1.228810855,1630.3
7587142,0.598710101,1.228806545,1630.35
7588142,0.59870822,1.228802405,1630.33
7589142,0.598706174,1.228798415,1630.21
7590142,0.598703983,1.228794566,1630.18
7591142,0.598701646,1.228790876,1630.1
7592142,0.598699149,1.228787366,1630.09
7593142,0.598696512,1.22878404,1630.08
7594142,0.598693753,1.228780899,1630.2
7595142,0.598690888,1.228777922,1630.5
7596142,0.598687872,1.228775149,1630.65
7597142,0.598684702,1.228772599,1630.5
7598142,0.59868142,1.228770223,1630.23
7599142,0.59867805,1.228768046,1629.98
7600142,0.598674613,1.228766068,1629.98
7601142,0.598671122,1.228764323,1630.15
7602142,0.598667583,1.22876283,1630.21
7603142,0.59866402,1.228761589,1630.19
7604142,0.598660447,1.22876058,1630.27
7605142,0.598656859,1.228759771,1630.28
7606142,0.598653262,1.228759165,1630.28
7607142,0.59864964,1.228758777,1630.47
7608142,0.598645994,1.228758646,1630.41
7609142,0.598642348,1.228758748,1630.16
7610142,0.598638751,1.228759063,1629.96
7611142,0.598635202,1.22875962,1629.95
7612142,0.598631707,1.228760348,1629.96
7613142,0.598628294,1.228761249,1630.15
7614142,0.598624944,1.228762301,1630.28
7615142,0.598621652,1.228763513,1630.4
7616142,0.598618437,1.228764948,1630.43
7617142,0.598615296,1.228766626,1630.32
7618142,0.598612212,1.228768483,1630.2
7619142,0.598609187,1.22877047,1630.06
7620142,0.598606264,1.228772594,1629.97
7621142,0.598603471,1.228774863,1629.93
7622142,0.598600824,1.228777248,1629.96
7623142,0.598598332,1.228779769,1630.07
7624142,0.598595976,1.228782387,1630.26
7625142,0.598593717,1.228785049,1630.33
7626142,0.598591559,1.228787749,1630.31
7627142,0.598589552,1.228790537,1630.31
7628142,0.598587686,1.228793426,1630.27
7629142,0.59858594,1.228796398,1630.21
7630142,0.598584292,1.228799438,1630.11
7631142,0.598582745,1.228802546,1630.08
7632142,0.598581296,1.228805726,1630.22
7633142,0.598579924,1.228809023,1630.45
7634142,0.598578629,1.228812465,1630.63
7635142,0.59857748,1.228816072,1630.34
7636142,0.598576516,1.228819805,1629.84
7637142,0.598575662,1.228823621,1629.51
7638142,0.598574848,1.228827451,1629.67
7639142,0.598574155,1.228831271,1630.06
7640142,0.59857366,1.228835091,1630.29
7641142,0.598573364,1.228838902,1630.26
7642142,0.598573219,1.228842717,1630.06
7643142,0.598573195,1.228846533,1629.94
7644142,0.598573282,1.228850348,1630.14
7645142,0.59857349,1.228854164,1630.3
7646142,0.598573864,1.228857979,1630.32
7647142,0.598574387,1.228861809,1630.26
7648142,0.598575051,1.228865644,1630.2
7649142,0.598575866,1.228869474,1630.23
7650142,0.598576845,1.22887329,1630.19
7651142,0.59857796,1.228877057,1630.17
7652142,0.598579211,1.228880766,1630.21
7653142,0.598580603,1.228884387,1630.19
7654142,0.598582149,1.228887921,1630.21
7655142,0.598583841,1.228891359,1630.25
7656142,0.598585659,1.228894714,1630.29
7657142,0.598587598,1.228897976,1630.35
7658142,0.598589639,1.228901147,1630.33
7659142,0.598591787,1.228904192,1630.27
7660142,0.598594071,1.228907101,1630.21
7661142,0.598596432,1.228909869,1630.11
7662142,0.598598861,1.228912506,1630.25
7663142,0.598601391,1.228914969,1630.46
7664142,0.598604048,1.228917267,1630.45
7665142,0.598606797,1.228919454,1630.4
7666142,0.598609662,1.228921534,1630.47
7667142,0.598612654,1.228923521,1630.59
7668142,0.598615776,1.228925368,1630.57
7669142,0.598619019,1.228926997,1630.39
7670142,0.598622364,1.228928389,1630.23
7671142,0.598625758,1.228929606,1630.03
7672143,0.598629181,1.228930677,1630
7673142,0.598632652,1.22893155,1630.1
7674142,0.598636157,1.228932209,1630.19
7675142,0.598639677,1.228932709,1630.13
7676142,0.598643182,1.228933004,1630.15
7677142,0.598646702,1.228933019,1630.23
7678142,0.598650241,1.228932796,1630.25
7679142,0.598653771,1.228932413,1630.26
7680142,0.598657295,1.228931855,1630.17
7681143,0.598660796,1.228931065,1630.05
7682142,0.598664296,1.228930042,1629.75
7683142,0.598667782,1.228928835,1629.16
7684142,0.598671224,1.228927322,1628.59
7685142,0.598674666,1.228925572,1627.55
7686142,0.598678123,1.228923618,1626.71
7687142,0.598681594,1.228921417,1626.21
7688142,0.598685051,1.22891893,1625.83
7689142,0.59868842,1.228916084,1625.99
7690142,0.598691664,1.228912952,1626.34
7691142,0.598694766,1.228909597,1626.7
7692142,0.598697734,1.228906044,1627.3
7693142,0.598700536,1.228902316,1627.97
7694142,0.598703197,1.228898427,1628.09
7695142,0.598705675,1.228894292,1627.82
7696142,0.59870789,1.228889909,1627.67
7697142,0.598709965,1.228885362,1627.3
7698142,0.59871189,1.228880606,1627.19
7699142,0.598713529,1.228875612,1627.83
7700142,0.598714852,1.228870439,1628.89
7701142,0.598715929,1.228865203,1630.55
7702142,0.598716792,1.228859923,1631.96
7703142,0.598717417,1.228854624,1632.59
7704142,0.598717805,1.228849248,1631.91
7705143,0.598717902,1.22884376,1630.84
7706142,0.59871765,1.228838189,1629.87
7707142,0.598717029,1.228832628,1629.3
7708142,0.598716098,1.228827179,1629.08
7709142,0.59871491,1.228821895,1629.15
7710142,0.598713519,1.228816799,1629.68
7711142,0.598711968,1.228811859,1630.31
7712142,0.598710184,1.228807064,1630.7
7713142,0.598708152,1.228802454,1630.81
7714142,0.598705883,1.228798022,1630.68
7715142,0.598703425,1.228793703,1630.5
7716142,0.598700749,1.228789553,1630.17
7717142,0.598697831,1.22878566,1629.76
7718142,0.598694742,1.228782058,1629.29
7719142,0.598691572,1.228778746,1629.27
7720142,0.598688362,1.228775711,1629.62
7721142,0.598685138,1.228772928,1629.96
7722142,0.598681856,1.228770446,1630.16
7723142,0.598678516,1.22876826,1630.34
7724142,0.598675132,1.228766335,1630.42
7725142,0.598671733,1.228764624,1630.33
7726142,0.598668339,1.228763101,1630.31
7727142,0.598664912,1.228761836,1630.15
7728142,0.598661445,1.228760832,1630.07
7729142,0.598657945,1.228760032,1630.15
7730142,0.598654411,1.228759412,1630.25
7731142,0.598650862,1.228758942,1630.12
7732142,0.598647294,1.22875866,1630.1
7733142,0.59864373,1.228758636,1630.01
7734142,0.598640206,1.228758883,1629.68
7735142,0.598636725,1.2287593,1629.45
7736142,0.598633307,1.228759916,1629.62
7737142,0.598629957,1.228760784,1629.79
7738142,0.598626636,1.228761807,1630
7739142,0.598623373,1.228762927,1630.25
7740142,0.598620207,1.228764202,1630.35
7741142,0.598617138,1.228765661,1630.21
7742142,0.598614166,1.22876729,1630.04
7743142,0.598611291,1.228769055,1629.85
7744142,0.598608508,1.228770941,1629.84
7745142,0.598605808,1.228772982,1630.07
7746142,0.598603146,1.22877513,1630.15
7747142,0.598600587,1.228777471,1630.13
7748142,0.598598153,1.228779987,1630.08
7749142,0.598595792,1.228782605,1630.02
7750142,0.598593513,1.22878533,1630.01
7751142,0.598591302,1.228788156,1629.98
7752142,0.598589193,1.228791075,1629.88
7753142,0.59858724,1.228794125,1629.94
7754142,0.598585441,1.22879731,1630.07
7755142,0.598583754,1.228800587,1630.14
7756142,0.598582144,1.228803932,1630.18
7757142,0.598580622,1.228807365,1630.23
7758142,0.598579226,1.228810899,1630.24
7759142,0.59857798,1.22881453,1630.07
7760142,0.598576899,1.228818229,1629.95
7761142,0.598575948,1.228821972,1629.9
7762142,0.598575129,1.228825739,1629.94
7763142,0.598574455,1.228829535,1629.96
7764142,0.598573912,1.228833331,1630.02
7765142,0.59857349,1.228837147,1630.12
7766142,0.598573272,1.228840991,1630.31
7767142,0.598573209,1.228844894,1630.31
7768142,0.598573224,1.228848816,1630.17
7769142,0.598573355,1.228852758,1630.09
7770142,0.598573699,1.22885669,1629.98
7771142,0.598574232,1.228860592,1629.91
7772142,0.598574891,1.228864476,1629.78
7773142,0.598575653,1.228868316,1629.81
7774142,0.598576535,1.228872112,1630.05
7775142,0.598577572,1.228875864,1630.13
7776142,0.59857878,1.228879558,1630
7777142,0.598580142,1.22888318,1629.86
7778142,0.598581611,1.228886714,1629.7
7779142,0.598583196,1.228890152,1629.54
7780142,0.598584937,1.228893497,1629.03
7781142,0.598586832,1.228896794,1628.25
7782142,0.598588859,1.228900032,1627.82
7783142,0.598591016,1.228903183,1627.56
7784142,0.59859331,1.228906223,1627.38
7785142,0.598595734,1.228909127,1627.55
7786142,0.598598264,1.228911798,1628.76
7787142,0.598600848,1.228914295,1629.56
7788142,0.598603476,1.22891671,1629.63
7789142,0.598606181,1.228918998,1629.48
7790142,0.598608984,1.228921117,1629.38
7791142,0.598611878,1.228923022,1629.4
7792142,0.598614835,1.228924753,1629.49
7793142,0.598617822,1.228926353,1629.5
7794142,0.598620861,1.228927797,1629.22
7795142,0.598623979,1.228929097,1629.12
7796142,0.598627198,1.228930183,1628.95
7797142,0.598630509,1.22893108,1628.82
7798142,0.598633888,1.228931841,1628.68
7799142,0.598637345,1.228932476,1628.79
7800142,0.598640913,1.228932917,1628.49
7801142,0.598644559,1.228933058,1628.8
7802142,0.598648253,1.228932907,1629.65
7803142,0.598651982,1.228932573,1630.46
7804142,0.598655749,1.228932073,1631.25
7805142,0.598659521,1.228931375,1631.97
7806142,0.598663288,1.228930396,1631.56
7807142,0.598667088,1.228929063,1630.56
7808142,0.598670909,1.228927424,1629.76
7809142,0.598674705,1.228925553,1629.32
7810142,0.598678394,1.228923439,1629.18
7811142,0.598681885,1.228921117,1629.24
7812142,0.598685187,1.228918634,1629.42
7813142,0.598688338,1.228916041,1629.6
7814142,0.598691363,1.228913253,1629.76
7815142,0.598694316,1.228910218,1629.52
7816142,0.598697181,1.228906907,1628.91
7817142,0.598699925,1.22890329,1628.63
7818142,0.598702514,1.228899431,1628.67
7819142,0.598704948,1.228895368,1628.71
7820142,0.598707241,1.228891073,1628.62
7821142,0.598709374,1.228886569,1628.96
7822142,0.598711303,1.228881885,1629.35
7823142,0.598713015,1.228877057,1629.97
7824142,0.598714494,1.228872136,1630.53
7825142,0.598715686,1.228867113,1630.91
7826142,0.598716602,1.228861984,1630.96
7827142,0.598717257,1.228856729,1630.43
7828142,0.598717718,1.228851396,1630.03
7829142,0.598717965,1.22884599,1629.76
7830142,0.598717829,1.228840531,1629.62
7831142,0.598717315,1.228835043,1629.6
7832142,0.598716506,1.228829535,1629.74
7833142,0.598715497,1.228824033,1629.81
7834142,0.59871429,1.228818608,1629.73
7835142,0.598712729,1.22881342,1629.49
7836142,0.598710862,1.228808519,1629.27
7837142,0.598708845,1.228803835,1629.38
7838142,0.598706693,1.228799424,1629.57
7839142,0.598704395,1.228795283,1629.8
7840142,0.598701995,1.228791395,1630.03
7841142,0.598699479,1.228787725,1630.13
7842142,0.598696793,1.228784302,1630.06
7843142,0.598693991,1.228781083,1629.99
7844142,0.598691043,1.228778082,1630.12
7845142,0.598687965,1.228775294,1630.16
7846142,0.598684789,1.228772652,1630
7847142,0.598681502,1.228770218,1629.86
7848142,0.598678128,1.228768017,1629.62
7849142,0.598674695,1.228766073,1629.45
7850142,0.598671219,1.228764376,1629.52
7851142,0.598667728,1.228762888,1629.55
7852142,0.598664243,1.228761637,1629.53
7853142,0.598660747,1.228760648,1629.31
7854142,0.598657213,1.228759868,1628.79
7855142,0.598653649,1.228759281,1628.57
7856142,0.598650086,1.228758879,1628.16
7857142,0.598646528,1.22875867,1628.04
7858142,0.59864294,1.228758719,1627.31
7859142,0.598639265,1.228759009,1626.44
7860142,0.598635551,1.228759538,1626.13
7861142,0.598631876,1.228760318,1627.22
7862142,0.598628303,1.228761249,1629.07
7863142,0.598624852,1.228762306,1630.99
7864142,0.598621516,1.228763518,1631.94
7865142,0.598618292,1.228764944,1631.66
7866142,0.598615141,1.228766597,1630.8
7867142,0.598612062,1.228768497,1629.92
7868142,0.598609061,1.228770567,1629.48
7869142,0.598606172,1.228772754,1629.47
7870142,0.598603418,1.228775076,1629.7
7871142,0.598600766,1.228777476,1629.99
7872142,0.598598201,1.228779953,1630.19
7873142,0.598595753,1.228782571,1630.36
7874142,0.598593402,1.228785349,1630.36
7875142,0.598591147,1.228788283,1630.31
7876142,0.598589014,1.22879139,1630.15
7877142,0.598586997,1.228794648,1629.99
7878142,0.598585082,1.228797998,1629.86
7879142,0.598583284,1.228801421,1629.89
7880142,0.59858164,1.228804912,1629.92
7881142,0.598580157,1.228808446,1629.9
7882142,0.598578823,1.228812019,1629.81
7883142,0.59857766,1.228815616,1629.74
7884142,0.598576637,1.228819223,1629.77
7885142,0.598575725,1.228822864,1629.45
7886142,0.598574945,1.228826544,1629.3
7887142,0.598574339,1.228830243,1629.33
7888142,0.598573854,1.228833942,1629.27
7889142,0.598573485,1.228837651,1629.26
7890142,0.598573243,1.228841345,1629.5
7891142,0.598573156,1.228845001,1629.74
7892142,0.598573209,1.228848642,1629.61
7893142,0.598573374,1.228852292,1629.1
7894142,0.59857366,1.228855943,1628.56
7895142,0.598574077,1.228859608,1627.96
7896142,0.598574625,1.228863273,1627.46
7897142,0.598575333,1.228866934,1627.1
7898142,0.598576205,1.228870594,1626.72
7899142,0.59857717,1.228874259,1626.48
7900142,0.598578237,1.22887791,1626.28
7901142,0.598579478,1.228881536,1626.11
7902142,0.598580898,1.228885109,1626.23
7903142,0.598582488,1.228888581,1626.61
7904142,0.59858418,1.228891974,1627.06
7905142,0.598585974,1.22889532,1627.1
7906142,0.598587899,1.228898578,1627.31
7907142,0.598589969,1.228901705,1627.61
7908142,0.598592161,1.22890474,1627.66
7909142,0.598594483,1.228907658,1627.67
7910142,0.59859695,1.228910441,1627.87
7911142,0.598599515,1.228913117,1627.94
7912142,0.59860222,1.228915662,1628.01
7913142,0.598605037,1.228918082,1628.09
7914142,0.598607961,1.22892038,1628.17
7915142,0.59861102,1.228922493,1628.45
7916142,0.598614195,1.228924423,1628.68
7917142,0.598617468,1.228926222,1628.83
7918142,0.598620837,1.228927812,1629.03
7919142,0.598624299,1.228929155,1629.41
7920142,0.598627814,1.228930318,1629.67
7921142,0.598631382,1.228931259,1630.25
7922142,0.598634989,1.22893202,1631.03
7923142,0.598638644,1.228932607,1631.7
7924142,0.598642348,1.228932956,1632.43
7925142,0.598646091,1.228933028,1632.35
7926142,0.598649897,1.228932873,1631.53
